PassengerId,SibSp,Parch,Fare,SibSpMinusParch,SibSpPlusParch,Alone,WithParentsOrChildren,WithSiblingsOrSpouses,Sex_enc,Embarked_enc,Title_enc,Ticket_Type_enc,Cabin_Type_enc,Age_Bucket_enc,Fare_Bucket_enc,SibSp_Bucket_enc,Parch_Bucket_enc,Pclass_enc,Sex_enc_%,Embarked_enc_%,Title_enc_%,Ticket_Type_enc_%,Cabin_Type_enc_%,Age_Bucket_enc_%,Fare_Bucket_enc_%,SibSp_Bucket_enc_%,Parch_Bucket_enc_%,Pclass_enc_%
474,0.0,0.0,0.43167791840596337,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0000000000000002,1.0,1.0,0.0,1.0,0.0,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
325,1.0,0.3333333333333333,0.682002570512027,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03295445024715837,0.9999999999999999,0.22641509433962265,0.4411764705882353,0.0
401,0.0,0.0,0.35072669661240763,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194730716683256,0.0,0.3523809523809524,0.34334763948497854,0.0
620,0.0,0.0,0.39134423619738523,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.6000000000000001,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.788032454361055,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.5561174186010535
382,0.0,0.3333333333333333,0.4515205782884459,0.27272727272727276,0.2,0.0,1.0,0.0,1.0,1.0,0.75,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0000000000000002,1.0,0.8790347405176311,0.20378352490421459,0.0,1.0000000000000004,0.5032544729032004,0.3523809523809524,0.4411764705882353,0.0
384,0.125,0.0,0.6361712049470615,0.5454545454545455,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.25,0.0,0.8,1.0,1.0,0.0,1.0,1.0000000000000002,0.0,1.0,0.16719780903771952,0.0,0.5194730716683256,0.9999999999999999,0.5202702702702703,0.34334763948497854,0.9999999999999999
408,0.125,0.16666666666666666,0.47799919815831027,0.4545454545454546,0.2,0.0,1.0,1.0,0.0,0.0,0.5,0.75,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.6960460325542543,0.788032454361055,0.0,1.0000000000000004,0.5032544729032004,0.5202702702702703,0.5402298850574713,0.5561174186010535
568,0.0,0.6666666666666666,0.495831873839879,0.09090909090909094,0.4,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,0.6000000000000001,0.5,0.5,0.5,0.0,1.0000000000000002,0.0,1.0,0.16719780903771952,0.0,0.457773204918448,0.5032544729032004,0.3523809523809524,0.4411764705882353,0.0
709,0.0,0.0,0.8055694580427181,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.0,1.0,0.5,0.0,1.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,0.0,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
530,0.25,0.16666666666666666,0.40470470937773706,0.5454545454545455,0.30000000000000004,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.788032454361055,0.0,0.0,0.5032544729032004,0.22641509433962265,0.5402298850574713,0.5561174186010535
245,0.0,0.0,0.33763919258513786,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.20378352490421459,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
166,0.0,0.3333333333333333,0.491789087380451,0.27272727272727276,0.2,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.6960460325542543,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.3523809523809524,0.4411764705882353,0.0
299,0.0,0.0,0.5528013511027754,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.2,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.788032454361055,1.0,0.03295445024715837,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
826,0.0,0.0,0.3321902551850515,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.2573283493999605,0.0,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
886,0.0,0.8333333333333333,0.5456498136790771,0.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.25,0.0,0.8,0.5,0.5,0.5,0.0,1.0000000000000002,0.2573283493999605,1.0,0.16719780903771952,0.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.4411764705882353,0.0
447,0.0,0.16666666666666666,0.48397130012322576,0.36363636363636365,0.1,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.5,0.5,1.0,0.5,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.3523809523809524,0.5402298850574713,0.5561174186010535
767,0.0,0.0,0.593465328263533,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.25,0.0,0.2,0.5,0.5,0.0,1.0,0.0,1.0,0.5136453838731407,0.16719780903771952,0.0,0.03295445024715837,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
331,0.25,0.0,0.5108890946860756,0.6363636363636365,0.2,0.0,0.0,1.0,1.0,0.5,0.75,0.25,0.0,0.2,0.5,0.0,0.0,0.0,1.0000000000000002,0.2573283493999605,0.8790347405176311,0.16719780903771952,0.0,0.03295445024715837,0.5032544729032004,0.22641509433962265,0.34334763948497854,0.0
82,0.0,0.0,0.3767675685322775,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
141,0.0,0.3333333333333333,0.4467026649062168,0.27272727272727276,0.2,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.5,0.5,0.5,0.0,1.0000000000000002,1.0,1.0,0.20378352490421459,0.0,0.03295445024715837,0.5032544729032004,0.3523809523809524,0.4411764705882353,0.0
399,0.0,0.0,0.39134423619738523,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5136453838731407,0.16719780903771952,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.5561174186010535
738,0.0,0.0,1.0,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5194730716683256,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
703,0.0,0.16666666666666666,0.4386984565615303,0.36363636363636365,0.1,0.0,1.0,0.0,1.0,1.0,0.75,0.5,0.0,1.0,0.5,0.5,1.0,0.0,1.0000000000000002,1.0,0.8790347405176311,0.20378352490421459,0.0,1.0000000000000004,0.5032544729032004,0.3523809523809524,0.5402298850574713,0.0
250,0.125,0.0,0.5281013477114938,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.4,0.5,1.0,0.0,0.5,0.0,0.0,0.5136453838731407,0.16719780903771952,0.0,0.09116120597440691,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.5561174186010535
140,0.0,0.0,0.7025447166880028,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
808,0.0,0.0,0.34801082050793586,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.0,0.5,0.0,0.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,1.0000000000000004,0.0,0.3523809523809524,0.34334763948497854,0.0
169,0.0,0.0,0.5276556371206051,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03295445024715837,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
265,0.0,0.0,0.34755366512192026,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.5,0.75,0.25,0.0,0.2,0.0,0.5,0.0,0.0,1.0000000000000002,0.2573283493999605,0.8790347405176311,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
67,0.0,0.0,0.39134423619738523,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6000000000000001,0.0,0.5,0.0,0.5,1.0000000000000002,0.0,1.0,0.0,1.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.5561174186010535
572,0.25,0.0,0.6345889034401546,0.6363636363636365,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.75,1.0,0.4,1.0,0.0,0.0,1.0,1.0000000000000002,0.0,1.0,0.788032454361055,1.0,0.09116120597440691,0.9999999999999999,0.22641509433962265,0.34334763948497854,0.9999999999999999
111,0.0,0.0,0.6361712049470615,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.16719780903771952,1.0,0.09116120597440691,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
723,0.0,0.0,0.42286368807669106,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.8,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.788032454361055,0.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
359,0.0,0.0,0.34990232023989454,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.5,0.75,0.25,0.0,0.2,0.0,0.5,0.0,0.0,1.0000000000000002,0.2573283493999605,0.8790347405176311,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
511,0.0,0.0,0.34755366512192026,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.2573283493999605,0.0,0.16719780903771952,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
127,0.0,0.0,0.34755366512192026,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.2573283493999605,0.0,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
656,0.25,0.0,0.6907316473431996,0.6363636363636365,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.22641509433962265,0.34334763948497854,0.5561174186010535
668,0.0,0.0,0.34801082050793586,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
672,0.125,0.0,0.6361712049470615,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.457773204918448,0.9999999999999999,0.5202702702702703,0.34334763948497854,0.9999999999999999
876,0.0,0.0,0.33763919258513786,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,1.0,0.75,0.5,0.0,1.0,0.0,0.5,0.0,0.0,1.0000000000000002,1.0,0.8790347405176311,0.20378352490421459,0.0,1.0000000000000004,0.0,0.3523809523809524,0.34334763948497854,0.0
394,0.125,0.0,0.7592806561689714,0.5454545454545455,0.1,0.0,0.0,1.0,1.0,1.0,0.75,0.75,1.0,0.0,1.0,1.0,0.0,1.0,1.0000000000000002,1.0,0.8790347405176311,0.788032454361055,1.0,0.0,0.9999999999999999,0.5202702702702703,0.34334763948497854,0.9999999999999999
636,0.0,0.0,0.42286368807669106,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.6000000000000001,0.5,0.5,0.0,0.5,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,0.457773204918448,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
755,0.125,0.3333333333333333,0.67132033703852,0.36363636363636365,0.30000000000000004,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.4,1.0,1.0,0.5,0.5,1.0000000000000002,0.0,1.0,0.16719780903771952,0.0,0.09116120597440691,0.9999999999999999,0.5202702702702703,0.4411764705882353,0.5561174186010535
622,0.125,0.0,0.6378379970302275,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.788032454361055,1.0,0.5194730716683256,0.9999999999999999,0.5202702702702703,0.34334763948497854,0.9999999999999999
211,0.0,0.0,0.33419319194156843,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
409,0.0,0.0,0.34801082050793586,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
180,0.0,0.0,0.0,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194730716683256,0.0,0.3523809523809524,0.34334763948497854,0.0
80,0.0,0.0,0.4167393940590734,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.6000000000000001,0.5,0.5,0.0,0.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,0.457773204918448,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.0
406,0.125,0.0,0.4952865544680222,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.8,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.788032454361055,0.0,0.5194730716683256,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.5561174186010535
438,0.25,0.5,0.47799919815831027,0.36363636363636365,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.75,0.0,0.0,0.5,0.0,0.5,0.5,1.0000000000000002,0.0,1.0,0.788032454361055,0.0,0.0,0.5032544729032004,0.22641509433962265,0.4411764705882353,0.5561174186010535
617,0.125,0.16666666666666666,0.43813551021220537,0.4545454545454546,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.8,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.5194730716683256,0.5032544729032004,0.5202702702702703,0.5402298850574713,0.0
18,0.0,0.0,0.42286368807669106,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.16719780903771952,0.0,0.03295445024715837,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
247,0.0,0.0,0.34801082050793586,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
860,0.0,0.0,0.3377209927336551,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.20378352490421459,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
561,0.0,0.0,0.34755366512192026,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.2573283493999605,0.0,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
847,1.0,0.3333333333333333,0.682002570512027,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03295445024715837,0.9999999999999999,0.22641509433962265,0.4411764705882353,0.0
563,0.0,0.0,0.42848647040443827,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6000000000000001,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.16719780903771952,0.0,0.457773204918448,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
633,0.0,0.0,0.5528013511027754,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.75,1.0,0.6000000000000001,0.5,0.5,0.0,1.0,0.0,1.0,0.5136453838731407,0.788032454361055,1.0,0.457773204918448,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
351,0.0,0.0,0.37251505985030076,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.20378352490421459,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
271,0.0,0.0,0.5553247552872789,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.03295445024715837,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
480,0.0,0.16666666666666666,0.4144941515201205,0.36363636363636365,0.1,0.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0000000000000002,0.0,0.8790347405176311,0.0,0.0,1.0000000000000004,0.5032544729032004,0.3523809523809524,0.5402298850574713,0.0
83,0.0,0.0,0.34823891001848967,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.5,0.75,0.25,0.0,0.2,0.0,0.5,0.0,0.0,1.0000000000000002,0.2573283493999605,0.8790347405176311,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
788,0.5,0.16666666666666666,0.5456498136790771,0.7272727272727273,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.25,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.2573283493999605,0.6960460325542543,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.22641509433962265,0.5402298850574713,0.0
88,0.0,0.0,0.3529552840548492,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
38,0.0,0.0,0.3529552840548492,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
880,0.0,0.16666666666666666,0.710264100162358,0.36363636363636365,0.1,0.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.4,1.0,0.5,1.0,1.0,1.0000000000000002,1.0,1.0,0.788032454361055,1.0,0.09116120597440691,0.9999999999999999,0.3523809523809524,0.5402298850574713,0.9999999999999999
330,0.0,0.16666666666666666,0.6532989635355536,0.36363636363636365,0.1,0.0,1.0,0.0,1.0,1.0,0.75,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0000000000000002,1.0,0.8790347405176311,0.16719780903771952,1.0,1.0000000000000004,0.9999999999999999,0.3523809523809524,0.5402298850574713,0.9999999999999999
149,0.0,0.3333333333333333,0.5281013477114938,0.27272727272727276,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.16719780903771952,1.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.4411764705882353,0.5561174186010535
375,0.375,0.16666666666666666,0.495831873839879,0.6363636363636365,0.4,0.0,1.0,1.0,1.0,0.0,0.75,0.25,0.0,1.0,0.5,0.0,1.0,0.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.22641509433962265,0.5402298850574713,0.0
739,0.0,0.0,0.3502016019446998,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
128,0.0,0.0,0.3360081353775779,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
774,0.0,0.0,0.33763919258513786,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.20378352490421459,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
393,0.25,0.0,0.35072669661240763,0.6363636363636365,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457773204918448,0.0,0.22641509433962265,0.34334763948497854,0.0
346,0.0,0.0,0.42286368807669106,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,1.0,0.0,0.5,0.5,0.0,0.5,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,1.0,0.0,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
432,0.125,0.0,0.45491364524217526,0.5454545454545455,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.25,0.0,0.2,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,0.16719780903771952,0.0,0.03295445024715837,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.0
407,0.0,0.0,0.34755366512192026,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.09116120597440691,0.0,0.3523809523809524,0.34334763948497854,0.0
618,0.125,0.0,0.45491364524217526,0.5454545454545455,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.5,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,0.0,0.0,0.457773204918448,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.0
257,0.0,0.0,0.7025447166880028,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2,1.0,0.5,0.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.0,0.03295445024715837,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
806,0.0,0.0,0.34801082050793586,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
887,0.0,0.0,0.42286368807669106,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.6000000000000001,0.5,0.5,0.0,0.5,0.0,0.0,0.5136453838731407,0.16719780903771952,0.0,0.457773204918448,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
186,0.0,0.0,0.6300076429831359,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.16719780903771952,1.0,0.03295445024715837,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
706,0.0,0.0,0.5281013477114938,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.8,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.16719780903771952,0.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
84,0.0,0.0,0.6206270580010312,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6000000000000001,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.457773204918448,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
662,0.0,0.0,0.33763919258513786,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.8,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.20378352490421459,0.0,0.5194730716683256,0.0,0.3523809523809524,0.34334763948497854,0.0
221,0.0,0.0,0.3529552840548492,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.3523809523809524,0.34334763948497854,0.0
123,0.125,0.0,0.5506031046482883,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.8,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.16719780903771952,0.0,0.5194730716683256,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.5561174186010535
698,0.0,0.0,0.34724755706710003,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.5,0.75,0.75,0.0,0.2,0.0,0.5,0.0,0.0,1.0000000000000002,0.2573283493999605,0.8790347405176311,0.788032454361055,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
421,0.0,0.0,0.3502016019446998,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
171,0.0,0.0,0.5673780187678832,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.16719780903771952,1.0,0.09116120597440691,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
862,0.125,0.0,0.40470470937773706,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.788032454361055,0.0,0.0,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.5561174186010535
